,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
897,600036.SH,20170921,23.7349,24.0459,23.6435,23.8356,23.6801,0.15549999999999997,0.6567,409272.53,1066972.505
896,600036.SH,20170922,23.6892,24.0368,23.6252,23.7349,23.8356,-0.10069999999999979,-0.4225,280309.92,729528.084
895,600036.SH,20170925,23.6526,23.8904,23.5063,23.6069,23.7349,-0.1280000000000001,-0.5393,320064.96,829467.446
894,600036.SH,20170926,23.5154,23.6892,23.4514,23.5154,23.6069,-0.09149999999999991,-0.3876,224680.76,578862.322
893,600036.SH,20170927,23.4788,23.552,23.1587,23.2319,23.5154,-0.2835000000000001,-1.2056,337791.55,861005.161
892,600036.SH,20170928,23.3051,23.3142,22.9758,23.049,23.2319,-0.18290000000000006,-0.7873,347232.19,875845.413
891,600036.SH,20170929,23.049,23.5795,22.9849,23.3691,23.049,0.32010000000000005,1.3888,471641.83,1200679.062
890,600036.SH,20171009,24.5124,24.6862,23.6801,23.8538,23.3691,0.48470000000000013,2.0741,1002965.37,2651928.457
889,600036.SH,20171010,23.8264,24.2837,23.2502,23.8904,23.8538,0.036599999999999966,0.1534,1052506.62,2722110.394
888,600036.SH,20171011,23.8264,24.0093,23.6984,23.8173,23.8904,-0.07310000000000016,-0.306,483999.77,1261376.447
887,600036.SH,20171012,23.9087,24.2837,23.8173,24.1191,23.8173,0.30180000000000007,1.2671,478422.07,1257728.399
886,600036.SH,20171013,24.1191,24.2837,23.927,23.9636,24.1191,-0.15549999999999997,-0.6447,327343.25,860203.544
885,600036.SH,20171016,24.0459,24.6496,23.9636,24.5764,23.9636,0.6128,2.5572,707031.52,1886449.497
884,600036.SH,20171017,24.4209,24.9971,24.4026,24.7228,24.5764,0.14639999999999986,0.5957,582939.41,1577299.201
883,600036.SH,20171018,24.7502,24.9606,24.613,24.7959,24.7228,0.07310000000000016,0.2957,383277.77,1037664.392
882,600036.SH,20171019,24.8417,24.9697,24.6221,24.7868,24.7959,-0.009100000000000108,-0.0367,408096.14,1107391.135
881,600036.SH,20171020,24.6587,24.7593,24.4209,24.4849,24.7868,-0.30189999999999984,-1.218,281302.62,755916.482
880,600036.SH,20171023,24.4849,24.5947,24.2106,24.238,24.4849,-0.24690000000000012,-1.0084,347313.42,925253.803
